Student_ID,Mathematics,English Language,Civic Education,Economics,CRS/Islam,Government,Commerce,Literature,History,Accounting,Physics,Chemistry,Biology,Geography,Computer Science
585d3f861d2344e6832920b7c143f426,63,97,23,33,15,94.0,86.0,44.0,35.0,83.0,,,,,
ad9fb00d4882473c9c6345ab6e0ed1e8,81,16,19,100,59,,,,,,66.0,80.0,42.0,97.0,68.0
86e527537c9346cc97d7a560adb14670,58,41,74,68,90,84.0,49.0,89.0,81.0,35.0,,,,,
3873e57f0ba048e88ef492c1aac93316,99,48,31,48,36,13.0,67.0,50.0,17.0,29.0,,,,,
0e0630cd996d4c50bc04a168652ffb49,67,95,27,22,76,48.0,67.0,48.0,18.0,79.0,,,,,
f200c2614d2941abb45512f701f7c7ec,72,31,92,52,80,81.0,11.0,71.0,100.0,73.0,,,,,
c3a00c6f232141e1847104c036136e15,74,43,14,70,89,28.0,85.0,34.0,9.0,98.0,,,,,
1eb74b5653ff43a28a1935014169b9fc,5,23,30,6,38,,,,,,48.0,37.0,20.0,82.0,78.0
6e3f683abf3c4140bf54a51101fa964e,100,19,2,72,97,,,,,,90.0,18.0,53.0,23.0,30.0
8857511761554667a112507c2cfa55b0,62,50,39,35,31,8.0,97.0,82.0,87.0,55.0,,,,,
8f0881ee8011416bbae88926b423ccde,16,34,16,41,66,,,,,,57.0,71.0,99.0,91.0,99.0
5aaab32fce6342b6ab05347fd556b37d,84,62,92,47,25,3.0,19.0,84.0,50.0,93.0,,,,,
bdf66ba5dc9c46dea5a674c212738a23,52,24,50,44,35,,,,,,45.0,13.0,5.0,86.0,74.0
75b2745504cc4edeafac16730ad45230,47,32,79,80,75,42.0,75.0,50.0,31.0,69.0,,,,,
5024bdc6dcb34df393eecdc6ebd14d2c,59,18,38,65,84,52.0,56.0,5.0,95.0,21.0,,,,,
6788420992ca425aade593329364f3d0,86,55,89,10,45,34.0,74.0,1.0,71.0,80.0,,,,,
4a1dab326aed4dc7a3e05309b5a1b949,6,50,26,52,98,19.0,39.0,61.0,19.0,47.0,,,,,
f758dce205564aeaa7b032831d7c0098,57,15,40,8,70,,,,,,29.0,27.0,11.0,33.0,8.0
f296d9f0cd2342c2abffe17b532401fc,72,54,95,6,17,59.0,9.0,11.0,49.0,73.0,,,,,
b08a4895d4ff4666b5c8e90d9e3d750d,34,19,10,97,29,,,,,,19.0,81.0,11.0,56.0,90.0
6fcc57dd168f4e129ca260c9eb7607c9,76,35,91,4,26,49.0,35.0,79.0,14.0,64.0,,,,,
6f887f283e494d099b19d8b8d8302081,9,79,39,5,56,73.0,43.0,83.0,87.0,65.0,,,,,
1422373f862248d1a683e10796c044d0,35,99,56,8,98,,,,,,14.0,85.0,60.0,20.0,50.0
beed10b64f6e474b9edab0276550f74a,15,81,36,62,89,84.0,8.0,30.0,89.0,76.0,,,,,
c77444cb55434c3cb8b8f24e56ea57b3,45,34,82,45,21,,,,,,56.0,26.0,42.0,36.0,100.0
a21b030782af485c938d994c2b0abedd,81,28,20,30,55,96.0,25.0,18.0,32.0,48.0,,,,,
31a3ac4d828c47e787d5b7be1d30d990,95,69,60,37,55,92.0,82.0,28.0,20.0,52.0,,,,,
59e1ac095970485986b6e4ade7ea8d5a,88,24,96,84,47,7.0,5.0,93.0,60.0,48.0,,,,,
a53bc024d1a64d87b54e2019ba35844e,91,50,39,70,85,,,,,,97.0,69.0,10.0,96.0,10.0
1a5165ca3c7c4d85a5cf0041d0a643fe,40,83,71,19,67,,,,,,22.0,38.0,42.0,7.0,48.0
2c6a6e9a328047a18187222b257d5e52,42,83,61,75,2,97.0,60.0,82.0,73.0,47.0,,,,,
c257cf73c29d482ba722796e9a36d1ec,91,24,50,95,9,44.0,51.0,6.0,50.0,58.0,,,,,
f387e1bd2d5942c6934a5a2fa7cf705c,40,95,92,73,71,,,,,,32.0,44.0,84.0,47.0,87.0
76c5a0dc7e7e4419a0c14035c5d95f51,82,28,97,81,12,,,,,,36.0,54.0,33.0,37.0,47.0
9458054ec2874f069050f7efc1235c91,99,22,70,50,47,9.0,29.0,34.0,55.0,75.0,,,,,
e1cde87fec954f87ae5ec36572eb7474,36,55,0,11,32,,,,,,36.0,16.0,76.0,4.0,12.0
fc8d5b93a2a2491fa49b1cd99082889b,43,21,14,78,65,23.0,25.0,92.0,89.0,77.0,,,,,
f891b0c3dd3f487e92bdc6619fe0a8c7,70,61,56,84,11,38.0,25.0,29.0,29.0,24.0,,,,,
70944bdb26a544e390ee7a92a09151e0,10,45,22,86,18,8.0,86.0,63.0,31.0,52.0,,,,,
a1a2748571344c2ab80b3657117b355b,5,84,98,19,49,73.0,31.0,40.0,21.0,6.0,,,,,
97674900465143678bdc43184d85a3d2,57,48,22,73,17,,,,,,60.0,96.0,63.0,69.0,36.0
12fe28bf81e044899a18e2a30e614bcd,9,27,28,29,71,,,,,,19.0,5.0,61.0,53.0,68.0
09a0a0f673b04091b634c1694f76e388,13,16,79,77,51,,,,,,98.0,51.0,97.0,92.0,56.0
497de16dd4ea420a9e6596540e9058b6,52,40,51,26,2,34.0,57.0,10.0,37.0,62.0,,,,,
fa34d2e8dd3f4d7ea508dc9513a4a492,1,20,43,28,22,80.0,0.0,100.0,3.0,54.0,,,,,
98159d6c9d714084971dabf9daf481a7,76,50,36,66,91,39.0,48.0,29.0,66.0,58.0,,,,,
949077c27674456fa26d719d81cf3252,1,69,65,46,33,22.0,67.0,1.0,58.0,12.0,,,,,
bd29ede9cab4423bb44883858de7ad6c,29,43,70,46,33,,,,,,92.0,23.0,25.0,19.0,87.0
e8b77f7b73214f6b8a8076ece5582e16,36,17,91,43,25,,,,,,3.0,67.0,22.0,67.0,80.0
30307633a6de41d8925817b7cf501889,2,55,75,47,98,81.0,24.0,25.0,44.0,74.0,,,,,
80599b9379c242e49ae1a991524f93ff,81,5,10,84,81,,,,,,96.0,54.0,97.0,56.0,53.0
73557b9d0fd6447eb52d4af2269ed4c9,55,38,0,35,92,70.0,6.0,69.0,11.0,17.0,,,,,
d65e59dde62d4d068f9b85581a7f195b,37,86,79,85,69,57.0,80.0,98.0,100.0,15.0,,,,,
15969802b6dd4257bb7d9f1c57eb89b1,36,99,71,15,97,,,,,,63.0,94.0,32.0,94.0,37.0
0a0537f02c2c422ba56895c6812a1f9b,73,79,84,83,4,,,,,,83.0,23.0,10.0,68.0,39.0
fdb1429e70104d13b526b22d3f6c21f7,63,18,88,67,64,,,,,,84.0,39.0,89.0,19.0,89.0
9c1c351785d240a686295b5d707df251,25,11,11,14,71,10.0,96.0,91.0,13.0,40.0,,,,,
eafde7d95f734a3e9d286aa428a39779,3,73,74,1,33,,,,,,30.0,37.0,14.0,33.0,98.0
c643530068a54c68a32dbb5e486bb6bf,30,13,98,19,36,,,,,,64.0,37.0,51.0,57.0,86.0
0d67d38e990f4c5badcc3daf569f3ab3,91,40,54,28,98,,,,,,24.0,39.0,50.0,39.0,31.0
55ab946da5b54dc2a181c85eca0ac6ac,83,0,56,59,31,80.0,83.0,51.0,78.0,68.0,,,,,
8ed6ad5e18314aa394669d1910df9974,85,65,29,27,12,31.0,17.0,56.0,94.0,70.0,,,,,
4082cbb948bd4b3ea2f5df2badaa44ca,82,79,3,38,67,,,,,,41.0,37.0,82.0,89.0,75.0
f6e39356a81445629a003f16b9469bcf,72,7,90,96,39,25.0,81.0,12.0,82.0,41.0,,,,,
267eddcedf8f41979a4a99b2e806133c,12,75,100,6,99,,,,,,56.0,54.0,61.0,70.0,25.0
a9e27ba9952e4abb94dd5061555736f8,75,20,10,69,92,86.0,94.0,67.0,88.0,8.0,,,,,
4f6b58c8598d4aecaaafe5432434a678,96,65,6,31,62,28.0,8.0,40.0,70.0,46.0,,,,,
a981b098b2cf452da7f333b3f7baf55e,84,8,13,69,66,98.0,92.0,4.0,56.0,48.0,,,,,
b576255e98544f22a102f9c964575bc4,91,1,53,30,75,,,,,,32.0,81.0,57.0,51.0,90.0
8f1584494f40422f95b02530f020e992,38,53,23,89,32,,,,,,96.0,66.0,78.0,51.0,53.0
54170a17caaa4bbea4bbf962606e0e1c,32,48,94,8,65,33.0,52.0,70.0,73.0,89.0,,,,,
b3ecb951ab8c4f97a0b71785d02ce0c1,68,24,89,5,38,67.0,30.0,91.0,68.0,69.0,,,,,
ff4625afbd20463bb275b5f3d436a7a8,55,42,2,36,45,,,,,,58.0,95.0,10.0,74.0,84.0
17ec889c86c146cba99630f7af77520e,39,12,89,10,39,41.0,8.0,80.0,92.0,82.0,,,,,
822c4d326c644c15aba301cba561e1e9,15,56,49,4,29,,,,,,78.0,45.0,67.0,68.0,27.0
4f11d8dc5cd3436984aac1b75ca0c428,88,61,4,64,54,,,,,,57.0,78.0,100.0,93.0,67.0
577bc55a36d54494b37fd50d2e25b5ee,87,63,85,58,92,21.0,57.0,12.0,70.0,28.0,,,,,
312741487c7c404e8422d03ef29a6339,4,50,56,5,0,,,,,,31.0,71.0,79.0,13.0,32.0
27aa7cbc23374bbcbffe77c839feb99c,24,49,13,15,68,,,,,,70.0,28.0,86.0,77.0,58.0
c9c23e69d82c45658bb907ec13c11754,1,38,3,66,72,,,,,,72.0,44.0,94.0,59.0,96.0
8a2e6a93c5584bb281f7f3fb19e45c6a,76,11,49,94,25,83.0,33.0,39.0,58.0,74.0,,,,,
86cac6f4e2384e93bd17c5e8d5ca69ab,5,8,0,42,39,72.0,39.0,81.0,96.0,91.0,,,,,
e05b46c556364094a97431db09a9d1c1,52,30,96,40,1,59.0,52.0,22.0,12.0,75.0,,,,,
98e52499218c4e1c9e374f7ac42cbc39,47,64,57,6,7,,,,,,84.0,4.0,63.0,82.0,68.0
2e4bebc429894880a77d1be96070b6a1,19,7,6,20,58,,,,,,98.0,77.0,40.0,95.0,72.0
9feefdffc5664a81b15e54f6d4d30795,28,51,80,19,61,,,,,,56.0,25.0,97.0,16.0,76.0
b89f72f32a604652a7147668cf1d7d3a,31,42,63,68,52,72.0,68.0,49.0,46.0,78.0,,,,,
5d42b9e9692e47b68b2f6d5c700b5d5f,3,1,5,17,93,,,,,,14.0,94.0,84.0,36.0,7.0
f836f5713cce476cb836c448ad261ec5,6,35,40,10,60,77.0,60.0,63.0,71.0,2.0,,,,,
c09cb50648f1496d9c4ffb4671b701aa,30,21,87,41,95,,,,,,35.0,42.0,81.0,85.0,79.0
3be79df472ec416e88a723e9bfa016c2,13,76,65,2,73,57.0,13.0,9.0,11.0,84.0,,,,,
f73157494f3949a8bd3a258288b4f474,31,71,42,27,71,58.0,78.0,41.0,81.0,86.0,,,,,
e76adca97811480288cc7cfecf01f944,73,46,66,83,77,,,,,,94.0,24.0,99.0,79.0,50.0
ada584175e2a432db1ab0b56d5c9fdc7,16,43,64,12,30,28.0,47.0,40.0,68.0,7.0,,,,,
70cafdd8fc044f0892070158f2771f63,71,58,8,25,88,,,,,,26.0,56.0,38.0,87.0,79.0
c73323044822412084f9eccd7630a8a7,6,42,42,84,38,93.0,45.0,90.0,97.0,24.0,,,,,
6b2d5b0987074ad480be7e3561c2645a,83,6,80,78,67,,,,,,74.0,42.0,99.0,44.0,19.0
331f63fbd11f48c0a97ca4fff75d599f,56,35,73,99,97,,,,,,72.0,98.0,42.0,29.0,32.0
df7d0dd7236e46089acb394acd1f5318,57,39,59,24,72,,,,,,35.0,71.0,68.0,19.0,44.0
7b07fd31a4244f238d5ba7cd400035f0,41,7,35,20,33,62.0,31.0,90.0,73.0,11.0,,,,,
ef2ddcc48df641da9f07c1a5dfc620ce,58,24,15,24,23,,,,,,2.0,67.0,96.0,96.0,7.0
8412a335d88c456db61e5fdb1a435206,93,47,7,15,67,85.0,65.0,83.0,71.0,12.0,,,,,
1578d70948f943d09feae1e0d9e604b3,26,5,17,32,34,,,,,,28.0,89.0,4.0,50.0,24.0
7306958845d5468da90a3abbc35b9fea,96,69,58,74,32,90.0,67.0,58.0,58.0,43.0,,,,,
d4bf7a4b25b8442f836b15c7e7c225da,47,30,69,94,11,,,,,,33.0,36.0,66.0,14.0,81.0
e916da57f24843ab977a8a5f6ffe33b3,41,40,34,16,52,,,,,,2.0,46.0,32.0,65.0,91.0
e27718c5737d4fb6911376e038d77b9a,52,20,34,54,59,,,,,,55.0,69.0,54.0,51.0,85.0
6a36af1806d34b93ae33688d597e6845,4,46,37,85,84,49.0,98.0,95.0,30.0,34.0,,,,,
5fbbf0b1808349c8a57e01c90da23e5c,76,9,36,39,59,11.0,89.0,2.0,65.0,50.0,,,,,
14e4180cfe9946a3a2dbc8503c5bf3a7,40,55,68,58,46,61.0,15.0,7.0,84.0,96.0,,,,,
519554e307374c86b97b5f515ffa46ef,33,7,91,55,34,92.0,30.0,0.0,39.0,81.0,,,,,
b6f6dbf1d6d441cc995d82f8ee4a9b5d,90,45,41,100,3,,,,,,5.0,63.0,42.0,29.0,60.0
25637cc3ca974bf595d596afa663d2cd,40,46,8,58,77,,,,,,56.0,21.0,20.0,66.0,57.0
eada79a349704d9a89ce3cfb2339ba19,26,57,5,9,4,88.0,47.0,44.0,44.0,92.0,,,,,
d4c3a832b231460bb8f2ce6bd46b415d,47,99,17,32,46,,,,,,45.0,88.0,95.0,74.0,9.0
781799ffb49e44cc824369e72387eaf6,23,57,27,8,26,,,,,,38.0,10.0,87.0,81.0,0.0
e7e646c7015844639d8776a072d78bdd,65,10,85,31,47,,,,,,50.0,30.0,41.0,32.0,24.0
3735262d41844b0384dd7054144823f7,42,74,10,27,77,,,,,,55.0,20.0,16.0,64.0,20.0
f0b2a5d18c7e4f42a646eaf9d5c0244d,64,82,11,15,81,17.0,36.0,43.0,26.0,95.0,,,,,
6c5a6c93871c48849bdf90f2ba2c0f19,50,24,43,98,69,37.0,31.0,81.0,42.0,0.0,,,,,
3cd5fd7f49c1466986b33fe61c76bdf6,59,70,44,57,34,,,,,,76.0,33.0,83.0,10.0,1.0
3d0a5f0c0c394ec79f3174054d183eba,36,86,2,87,65,89.0,43.0,4.0,22.0,9.0,,,,,
9f708368cb3c48caa39257316b79afcc,63,91,72,1,51,15.0,36.0,31.0,95.0,17.0,,,,,
d6312a801c614ec290142131750565f5,62,67,78,90,81,,,,,,74.0,53.0,34.0,49.0,85.0
893ad23298c343cabff4cec6e7b7b4c6,18,25,20,7,36,,,,,,5.0,84.0,29.0,43.0,33.0
93364f7e83ef49f3a1c7cc8a04351b64,34,24,67,68,92,,,,,,32.0,37.0,16.0,0.0,11.0
4a90cd0c24c143b9b7f285723defa849,40,62,82,23,60,,,,,,78.0,63.0,11.0,3.0,73.0
5a5226e69d6449328066853d6de299a1,57,92,86,88,10,,,,,,56.0,10.0,99.0,64.0,82.0
2ff3cde46aa44c9f921704753d959e3f,47,87,7,80,3,,,,,,67.0,46.0,87.0,45.0,41.0
8603156a15ea4bcfab1021ceaa143cd8,15,28,60,91,57,12.0,28.0,29.0,8.0,16.0,,,,,
f412436011534e999c508720f982f4e0,19,5,9,17,4,,,,,,38.0,86.0,59.0,76.0,16.0
c952518581e04a5e8b48f49686abd4e7,66,51,54,80,47,85.0,64.0,14.0,87.0,61.0,,,,,
0534a1018ddc471981f38dd4fd034ada,26,83,28,98,27,,,,,,26.0,88.0,30.0,78.0,1.0
0b251279785a45d09f92a62163f4c69d,9,33,55,11,51,30.0,23.0,95.0,28.0,64.0,,,,,
5f90bed6fb25464da30aa767a2bb522b,36,99,44,59,14,,,,,,80.0,71.0,37.0,15.0,19.0
5b6a810204284378bf5023f440ef3935,96,1,40,38,85,,,,,,58.0,66.0,26.0,59.0,57.0
3dba6da8584449fc914b9547c9dc72b8,40,61,56,70,49,29.0,2.0,28.0,100.0,22.0,,,,,
1a89b71ea0d542c8a837fe68bba205ca,54,3,19,85,0,31.0,72.0,38.0,75.0,96.0,,,,,
c1b5b5cabc3546df94f79dbac5811d2d,30,68,95,34,56,,,,,,43.0,98.0,65.0,8.0,95.0
5a3045280b594562a227219f551ff086,23,60,13,92,0,,,,,,33.0,63.0,36.0,77.0,67.0
a48e40f1d0424dfa96ab087a8bc78e81,96,60,59,99,69,,,,,,10.0,53.0,24.0,19.0,46.0
af475b49c7754395949405f02cd2a404,73,45,94,52,80,18.0,97.0,95.0,56.0,84.0,,,,,
7a8104deb20547bbbb16f75776f186ab,32,67,72,74,93,,,,,,38.0,38.0,46.0,63.0,77.0
2285b2efcfbe4fe9aea9c542a1b970d0,59,77,77,10,74,81.0,97.0,74.0,23.0,57.0,,,,,
f1901b7ec6b449efb74eba9310275b53,55,13,43,36,62,42.0,5.0,92.0,93.0,47.0,,,,,
339b77a84b1f4d7b8977c513752a7d25,68,60,41,91,99,,,,,,75.0,64.0,30.0,52.0,57.0
e2c328aa331044758a8622250b36e356,25,73,87,41,9,,,,,,44.0,10.0,78.0,81.0,26.0
4f612217eef1469490cae32d0aba590e,34,5,66,6,39,41.0,19.0,18.0,8.0,48.0,,,,,
d0be73eefd374539a5f202f983f02dc7,49,37,26,55,60,,,,,,67.0,55.0,48.0,12.0,10.0
095ffa8140d94bceb930ba208b040f49,49,98,46,32,59,,,,,,22.0,86.0,0.0,57.0,73.0
493e904d30ec4796a59b457fc0d7ac73,28,54,82,40,48,,,,,,31.0,69.0,40.0,17.0,53.0
0c3ce284c7e54bbb9cb51c535b62a8df,16,83,98,69,28,,,,,,86.0,73.0,20.0,51.0,44.0
45f1861954f94429a7de02ccdda4f4a7,9,9,22,39,43,85.0,73.0,71.0,80.0,93.0,,,,,
6fdc0bad5e3641278ca1b45c1fdd980a,78,77,46,97,25,,,,,,44.0,6.0,13.0,35.0,89.0
7092947dbe4949eca667d3bbe3b56360,56,25,62,6,62,,,,,,83.0,66.0,0.0,63.0,45.0
56cb1ab062fb46d7b4dbca07e506f670,10,18,4,38,52,58.0,23.0,72.0,73.0,9.0,,,,,
b12b66807f074cb9afd340c0f945f2fd,66,22,64,100,100,,,,,,73.0,15.0,85.0,72.0,95.0
cc1b4157ec9f4c549e0a72ab7f5db163,17,93,18,92,74,,,,,,64.0,34.0,55.0,31.0,70.0
15260718cd184a828447ceab84ef4324,68,24,50,54,56,,,,,,2.0,40.0,84.0,41.0,90.0
6e3c453214344f62acac028cba220065,31,49,18,95,43,,,,,,61.0,18.0,70.0,26.0,35.0
2e326567d284454ebebec0db9a3a6103,67,32,43,9,80,,,,,,81.0,6.0,29.0,94.0,15.0
1a43db54523a49938b3446bc8ba435cc,46,31,21,27,84,23.0,26.0,52.0,79.0,51.0,,,,,
4baf0f5ea932409493f28f11147f6570,83,10,41,71,25,98.0,81.0,22.0,39.0,5.0,,,,,
b7b8c1a59a45493db227890e4e76833a,79,49,86,33,38,,,,,,90.0,20.0,54.0,39.0,60.0
71a3fad2b0944d2aaaa93b436d15f16f,94,6,79,0,61,77.0,41.0,45.0,77.0,97.0,,,,,
ba1082170ad749a2b27716ec59fefbbc,67,7,69,74,32,,,,,,18.0,14.0,14.0,42.0,76.0
9d66e8155a4143b3a95f176cdebac186,85,50,28,70,44,49.0,94.0,89.0,68.0,88.0,,,,,
a3b442bd46494296af5842c3ff86cc31,91,17,54,7,76,9.0,38.0,29.0,13.0,43.0,,,,,
0eaf04b5f2a94c8a8a9e4a62fae3114b,26,95,93,36,95,,,,,,95.0,63.0,35.0,70.0,91.0
67fd64c4a334458aabd2b5121335e5db,40,57,67,34,38,,,,,,71.0,71.0,47.0,47.0,25.0
bff9507dcd14403e83599af65d01f55f,3,93,23,5,52,,,,,,20.0,88.0,51.0,27.0,25.0
07f8d4f0f3ea4184a8f4e3ceadedda80,38,81,96,20,37,,,,,,28.0,40.0,99.0,37.0,8.0
ad973b679b8945cb9942644c248d31ec,49,50,28,78,72,,,,,,97.0,35.0,77.0,52.0,15.0
20509c6208e845d7b02c1821c8040fb7,99,34,57,73,26,12.0,9.0,60.0,46.0,48.0,,,,,
a52964ffc74c4890bc6a3174113634a5,67,7,78,24,94,,,,,,85.0,5.0,83.0,94.0,76.0
f31046dc62024ee69cb5e69c5dc7b3e6,76,23,99,94,78,87.0,18.0,34.0,24.0,68.0,,,,,
2747b93c9ae74eab884a67809136f1f8,66,51,85,45,11,28.0,86.0,82.0,24.0,13.0,,,,,
5ef787b8f2e6495fb32e2016add702c9,21,96,27,4,9,42.0,53.0,90.0,20.0,1.0,,,,,
13aec376c359410ab1a6014c5f3c44dc,11,36,95,45,56,,,,,,40.0,18.0,89.0,55.0,73.0
5df06e8c878a4ed9a33ffc8292ec89af,81,48,92,91,25,,,,,,57.0,81.0,69.0,56.0,49.0
4758367ba6494cdc907b907265e58f34,58,74,94,14,49,63.0,3.0,80.0,81.0,33.0,,,,,
06a241af1d0a47f7b5e4a4713fe68c9c,11,30,93,19,74,60.0,40.0,12.0,88.0,97.0,,,,,
848af4407fc14858afa0d842bc55300b,37,67,44,34,81,,,,,,44.0,21.0,12.0,29.0,100.0
1e2595b88fc9486ba9ddebf563119aca,41,46,36,8,18,,,,,,93.0,44.0,85.0,42.0,25.0
b43bd27f42a249a6866412854303cbc1,42,73,25,51,2,,,,,,76.0,3.0,72.0,12.0,22.0
9ca3fbb3ff1148bab6ee1640723ef466,4,75,58,30,93,37.0,44.0,56.0,54.0,9.0,,,,,
ffa623d0ea9e4c8db1a8b71f491b90e9,27,83,97,2,78,,,,,,5.0,17.0,83.0,82.0,91.0
22bf18f51f654a87b33ee3447dbf4bc1,23,77,32,5,51,77.0,74.0,82.0,78.0,99.0,,,,,
2c33350c73b941d892f5131ada52d2ee,12,27,99,84,27,,,,,,20.0,31.0,10.0,16.0,57.0
ff4c96d671f24e8fb69f68c3e60fd420,80,77,58,97,74,,,,,,60.0,79.0,52.0,17.0,86.0
f7b217c7ae924a718f7dcb431679742f,73,15,86,55,53,,,,,,76.0,34.0,97.0,85.0,81.0
aaf78c6751d04109bc902838d8741408,14,84,72,41,99,60.0,87.0,17.0,65.0,83.0,,,,,
8ccc9cea109f48eeb5a4720058f0dd23,37,46,28,48,15,29.0,32.0,94.0,60.0,97.0,,,,,
4cc9f5f2e42e40378a552ea08acbbe09,30,74,99,50,18,,,,,,37.0,55.0,14.0,34.0,30.0
b5a5f8e6b6394f04a8524385d9f2dd0d,55,32,88,29,79,47.0,76.0,15.0,31.0,3.0,,,,,
2c913a7ca3404f08b34191b8ed6522b4,28,4,54,99,43,,,,,,22.0,97.0,55.0,87.0,22.0
3967e60a823d41079c8ac066cb2fafa3,96,86,4,84,34,,,,,,75.0,9.0,26.0,38.0,19.0
cac4d0eb3373430ebc31a5971f119c0f,50,57,54,49,57,,,,,,87.0,12.0,23.0,95.0,10.0
7e7838c9ca55438bbc9abe10238d6f44,59,17,90,72,85,49.0,73.0,16.0,18.0,55.0,,,,,
9280c5aa8dd4495b9c63b6f306ba8cd3,59,82,62,95,85,33.0,13.0,6.0,70.0,38.0,,,,,
fba6abf7cdbc4653b7a7e8b75e70f65f,50,88,45,60,9,37.0,1.0,45.0,61.0,53.0,,,,,
e25df9a89ca845c4a138afe08d38bbd8,24,75,51,83,31,31.0,38.0,29.0,40.0,90.0,,,,,
65edcfe34f2d4d3f90d4de39161237c9,97,53,83,39,22,,,,,,10.0,96.0,97.0,50.0,14.0
7a89cbebb807478ab788f5d1ffe575f6,89,43,40,70,88,,,,,,63.0,94.0,1.0,11.0,46.0
68d0a2a8c4e747dda929de738693fd9d,5,59,97,14,98,37.0,3.0,100.0,58.0,27.0,,,,,
20156a7212e143a6932cae01d2c65ee4,55,47,36,3,23,51.0,40.0,66.0,44.0,67.0,,,,,
12fc7a87a4704d489128b9b1f8ede0ca,64,3,36,94,88,,,,,,11.0,71.0,28.0,74.0,80.0
8471b4b0ae1b4f69b740d83173318749,49,50,53,38,81,,,,,,74.0,83.0,87.0,97.0,42.0
d43cdd6de0c14f1ea0da897258321ee4,62,36,73,96,17,,,,,,69.0,51.0,69.0,88.0,8.0
96792482a3c948e48d2238e6c7bf4fbc,45,64,22,44,34,,,,,,82.0,86.0,28.0,71.0,86.0
21084dd9f75d4e3c848d56502e9522d6,100,34,54,77,68,6.0,8.0,52.0,80.0,11.0,,,,,
de431e06e924406980bbae526ec01269,92,83,80,29,56,,,,,,5.0,78.0,22.0,29.0,66.0
84a2576c1fc945f894d607350e2f8958,88,90,2,3,21,,,,,,17.0,92.0,63.0,18.0,66.0
2976aab22a2647708ddb1b36272c0588,32,60,71,66,100,65.0,1.0,50.0,68.0,79.0,,,,,
39b86bb2b5964a7caf4afa885299e505,29,55,17,56,7,72.0,99.0,25.0,61.0,91.0,,,,,
84d67c4ff0df4684b28e41225894f7f1,38,88,46,26,3,,,,,,62.0,43.0,57.0,40.0,43.0
143029a9d88f4c9488b763d5e519dd7e,94,87,94,62,4,,,,,,50.0,34.0,75.0,30.0,62.0
f4d375c1a29349fab240d7a14027ab7d,29,8,8,42,81,,,,,,26.0,41.0,68.0,65.0,71.0
a0017720200b490386426c458d03f17a,35,76,55,42,58,,,,,,42.0,62.0,93.0,24.0,50.0
17eaec838892442f9d4b2bf94d85e9c7,70,100,86,73,45,29.0,14.0,99.0,30.0,8.0,,,,,
9780c2152b2b48e9a417c09380a8a23d,19,42,49,2,5,64.0,66.0,44.0,96.0,41.0,,,,,
2bd3cdcd2779468594a53fdef10d27c8,18,5,1,74,63,86.0,16.0,57.0,99.0,63.0,,,,,
e6e987cab87b43849fddde2ea8a2b7ad,87,86,2,90,70,,,,,,36.0,39.0,77.0,27.0,74.0
ec86a890d7b04bdc966e3cbe9aea622f,78,80,33,42,30,,,,,,19.0,61.0,87.0,76.0,83.0
dd20c3bfd3424f088a8bb5b490494583,5,1,15,9,76,,,,,,15.0,24.0,51.0,93.0,56.0
f2d3f7610ba3427994cb056407437c3b,67,45,66,91,18,33.0,78.0,38.0,91.0,18.0,,,,,
43c07d4393a747928561b8dca4364fcd,7,6,90,98,98,,,,,,29.0,58.0,4.0,75.0,63.0
92779574c4574cc3b5f789bca6b07458,95,60,34,95,85,79.0,82.0,28.0,51.0,18.0,,,,,
07c0d116a3944d549e3c5a886aa56e6d,45,86,60,57,23,55.0,39.0,7.0,67.0,5.0,,,,,
8baaf744a08d421ba3954cb17f7f6c0a,29,31,98,32,80,20.0,59.0,87.0,48.0,49.0,,,,,
4d560a3df4e7469aa45409374a27ebf2,83,69,60,35,79,37.0,54.0,59.0,77.0,27.0,,,,,
ceae71cfce004af0beb051817ba24588,25,3,31,98,7,,,,,,59.0,43.0,36.0,9.0,78.0
741b77f54c244053a7f5ae02af5b8f47,15,59,6,57,85,61.0,15.0,19.0,67.0,63.0,,,,,
2877f5d90f5645f8b048faa112ae5c22,17,72,86,22,18,1.0,37.0,56.0,52.0,11.0,,,,,
76e5ae787bf741d3aa662fce7089fc6d,75,18,54,57,22,63.0,25.0,50.0,5.0,14.0,,,,,
24c778a59b4e464b9716dc2e343ada2a,87,73,50,97,25,71.0,88.0,36.0,94.0,2.0,,,,,
51beb80eb7e6414c9c8a49225005680f,56,40,19,82,11,,,,,,65.0,35.0,22.0,8.0,73.0
586a346adc5b47d1bcef1972bbf483ce,42,56,38,43,62,,,,,,92.0,48.0,74.0,60.0,90.0
c2baf0e0217943f0a6124ab4f9b21e6e,90,88,21,78,1,27.0,98.0,47.0,10.0,62.0,,,,,
1b2ededb8fc84fc083d5bceb5edbb8ee,30,44,76,16,31,,,,,,95.0,82.0,44.0,23.0,89.0
1f5d988f776a4f09bde2885951b1943c,99,65,49,41,20,,,,,,22.0,56.0,30.0,73.0,61.0
24108e9a3f774caeb318b96d44790612,85,6,27,89,27,,,,,,74.0,54.0,12.0,82.0,76.0
f204be894a4b45638cf477ef18c8a616,14,47,68,82,53,,,,,,48.0,94.0,20.0,99.0,32.0
6b0ae0e39d8940479d39d7936257a4a2,84,61,90,10,1,56.0,56.0,35.0,89.0,75.0,,,,,
