Student_ID,Extracurricular_Activity,Weekly_Hours
79db78628d7d4772a08e2f5c61177270,Art,4
b3eda8f1026b4383a301ec030e5d8c6a,Press club,4
d867888b7ff64824952aeaec2bdfcb41,Jet club,10
54ce26bec8cc42c2a518a4186f14b3f6,Drama,5
f94d8fcbdba3496fba323f6990dbfad6,Debate Club,10
eb4d8f42873540a2a51109611869a217,Art,7
e6b9d31a361f4d90bad1fa330ae4ac11,Literature club,7
9118c400e3364243b139c476de3ce88b,Sports,3
ec95b3ac0beb4c3485667c4879ba630a,Sports,3
47c68688ecf34053af36b8cc13087974,Drama,5
